#disk+bulge.total_mass  disk+bulge.r_eff_disk  halo.fdm  dispprof_LINE.sigma0  zheightgaus.sigmaz  geom_1.inc  geom_1.pa  geom_1.xshift  geom_1.yshift  geom_1.vel_shift
11.015577433073265  6.387669937469009  0.252823811821372  25.489038022354332  0.5096587888840812  75.62310765197186  145.3638798599899  0.3933834105576648  -0.9101242688917338  14.013816816364837
11.214476282043076  12.144734428812804  0.03001992269815145  25.522791609284265  0.9734019492997571  79.66945935636343  147.46669671429242  -0.5185310398237064  -0.30126610781923624  16.774578963878355
11.183589514714463  11.518992690695537  0.3826567834494808  35.634876075034846  0.47706688566897276  78.7698007587556  147.93347654576436  -1.3192956049272908  -0.1747727028444509  10.559530160937385
11.041521138953884  7.0064270769431705  0.184365305627302  31.22432245592057  0.35720764698361945  76.07864216158363  148.41699511372065  0.29667677628429745  -0.9556494976825266  16.566932437988058
10.936969046769892  4.811612695585852  0.16134297213354473  31.193310929033938  0.5404418311294851  75.23759692446878  146.2799000979007  0.39236015141204916  -1.032255859975939  18.140919529215438
10.884654750368934  4.179456431380091  0.1612775413513231  21.360480553889385  0.44162516129964996  73.34264628406197  145.04860417707033  0.09555623219310982  -0.9829876519491025  14.729100614503366
11.050440556529555  6.6358330418737825  0.4813406823794817  32.69600518507603  0.1805269381097489  75.15513607894356  148.14202283885334  0.23009273561317722  -1.0164885147074756  15.719705338001205
10.976608872372239  5.666545649918817  0.35338232896121613  32.689076689752156  0.11407944557821811  74.66188289183344  146.60955595794502  0.6568570652010073  -0.614887581350941  23.238661357171082
11.217461358565199  13.453338626269304  0.2147295905094458  30.13483435662969  0.8572331350422845  80.09621613620246  149.33088192616714  -1.028891477841853  -0.06374454493485249  16.390252513680863
10.980037237303273  5.570219111537027  0.31316674582470233  32.266933411037854  0.3705285318088558  74.8732165283387  148.74346684901678  0.09129406667396323  -0.6706797011840739  20.642839202809668
11.220371784855937  14.31855843496064  0.38201917682732306  32.353438550160725  0.7292272346887332  81.20693229950052  149.4811159478199  -0.5351514984109604  -0.2020913052859158  18.434732613086496
11.263636114321674  15.430844450546873  0.32207403187889366  35.23886672021374  0.7190837703710284  80.56163535890124  147.77106154227016  -0.7626565292024616  -0.22352871325807344  13.547763586429483
10.96420557003022  4.8942526962383734  0.4389369119707476  32.43615965649981  0.8329031829822243  71.19620247059017  145.89949614191528  0.2357892108295161  -0.9193304976276111  15.589799506299357
